pedido_id,cliente_id,categoria,produto,preco_unitario,quantidade,data_pedido,estado,canal_aquisicao,status_pedido,avaliacao
PED103122,CLI1701,Beleza,Secador de Cabelo,64.43,1,20-09-2025,MG,Orgânico,Cancelado,
PED103184,CLI1746,Esporte,Kit Halteres,108.15,3,19-09-2025,RS,E-mail Marketing,Em transporte,4.0
PED102055,CLI2936,Eletrônicos,Fone Bluetooth,95.42,5,10-01-2025,PA,Orgânico,Cancelado,5.0
PED104334,CLI2673,Beleza,Base Líquida,51.56,1,11-06-2025,PR,,Em transporte,5.0
PED104083,CLI1909,Eletrônicos,Caixa de Som,,1,20-01-2025,PR,Orgânico,Cancelado,
PED100127,CLI1001,Esporte,Tênis de Corrida,184.11,1,2025-07-28,AM,Google Ads,Entregue,
PED104450,CLI1948,Livros,Quadrinhos,63.43,1,10-03-2025,SP,Google Ads,ENTREGUE,4.0
PED100164,CLI2716,Esporte,Colchonete Yoga,100.34,1,10/02/2025,RJ,Orgânico,Em transporte,
PED104851,CLI1947,Esporte,Garrafa Térmica,136.18,1,17-02-2025,PE,,Entregue,2.0
PED101510,CLI1327,Moda,Tênis Casual,95.14,1,27-01-2025,PE,Google Ads,Devolvido,
PED103199,CLI2962,Casa e Decoração,Tapete,76.62,1,25-01-2025,BA,E-mail Marketing,Entregue,5.0
PED101319,CLI2522,Casa e Decoração,Luminária LED,93.23,1,19-01-2025,SC,E-mail Marketing,ENTREGUE,5.0
PED102540,CLI1268,Beleza,Protetor Solar,53.71,1,2025-04-23,AM,E-mail Marketing,Entregue,5.0
PED100472,CLI1853,Beleza,Protetor Solar,74.7,1,04-09-2025,RS,Indicação,entregue,4.0
PED101997,CLI1162,Esporte,Colchonete Yoga,121.75,5,17-05-2025,PA,Google Ads,Entregue,5.0
PED100018,CLI1207,Beleza,Kit Skincare,54.16,2,18-01-2025,MG,Indicação,Em transporte,
PED103952,CLI1703,Beleza,Perfume,34.78,1,05-04-2025,PR,E-mail Marketing,Entregue,5.0
PED102956,CLI2029,Esporte,Garrafa Térmica,107.94,2,22-06-2025,PR,Orgânico,entregue,4.0
PED102042,CLI1726,Esporte,Kit Halteres,120.65,1,2025-03-15,AM,Instagram Ads,Entregue,5.0
PED102137,CLI2099,Eletrônicos,Fone Bluetooth,136.58,5,14-02-2025,BA,Orgânico,Entregue,4.0
PED101025,CLI2118,Beleza,Base Líquida,76.17,1,20-05-2025,AM,Google Ads,Entregue,2.0
PED100097,CLI1893,Beleza,Kit Skincare,,1,29-06-2025,PA,Orgânico,Entregue,4.0
PED104592,CLI2736,Esporte,Bicicleta Ergométrica,57.59,3,02-01-2025,DF,E-mail Marketing,Entregue,4.0
PED103114,CLI1449,Livros,Quadrinhos,47.01,2,04-12-2025,PR,Orgânico,Em transporte,
PED102835,CLI2006,Eletrônicos,Caixa de Som  ,104.89,1,09-01-2025,GO,Google Ads,Entregue,4.0
PED103161,CLI1885,Eletrônicos,Fone Bluetooth,111.16,1,30-05-2025,CE,Google Ads,Entregue,5.0
PED100449,CLI1896,Livros,Quadrinhos,43.84,1,22/01/2025,MG,Indicação,Em transporte,5.0
PED100550,CLI2921,Casa e Decoração,Luminária LED  ,45.27,1,15-03-2025,SP,Instagram Ads,Em transporte,5.0
PED104372,CLI1307,Casa e Decoração,Almofada,97.21,1,16-01-2025,AM,Orgânico,Entregue,5.0
PED103744,CLI1196,Casa e Decoração,Jogo de Panelas,76.12,2,2025-06-05,PR,Google Ads,Devolvido,4.0
PED100178,CLI1931,Moda,Jaqueta Jeans,97.04,2,08-06-2025,PA,Orgânico,Entregue,5.0
PED103654,CLI2912,Eletrônicos,Smartwatch,118.53,1,03/03/2025,PE,E-mail Marketing,Em transporte,2.0
PED101340,CLI2833,Moda,Boné,102.41,1,07-01-2025,PE,Instagram Ads,Em transporte,5.0
PED104971,CLI2164,Beleza,Secador de Cabelo,59.23,1,17-08-2025,BA,Google Ads,Entregue,3.0
PED103548,CLI1524,Beleza,Secador de Cabelo,73.74,1,21-04-2025,MG,Orgânico,Entregue,
PED103520,CLI2168,Livros,Romance Best-seller,41.59,1,2025-02-05,PE,Indicação,Entregue,4.0
PED101591,CLI2515,Livros,Biografia,27.02,1,2025-07-05,DF,Instagram Ads,Entregue,
PED101516,CLI2215,Eletrônicos,Mouse Gamer,128.66,2,2025-03-03,RS,Google Ads,entregue,5.0
PED100741,CLI1204,Beleza,Base Líquida,42.94,2,2025-05-31,PE,Instagram Ads,entregue,4.0
PED101769,CLI1420,Casa e Decoração,Vaso Decorativo,97.47,1,01-01-2025,PE,Google Ads,ENTREGUE,5.0
PED104744,CLI1368,Livros,Quadrinhos,59.2,5,18-07-2025,SP,Orgânico,Em transporte,4.0
PED100483,CLI1356,Casa e Decoração,Tapete,67.06,5,29-10-2025,AM,Google Ads,Entregue,2.0
PED104914,CLI1384,Eletrônicos,Carregador USB-C,98.68,1,21-02-2025,BA,E-mail Marketing,ENTREGUE,5.0
PED102810,CLI2384,Livros,Biografia,39.03,2,03-03-2025,PE,Instagram Ads,Entregue,5.0
PED102021,CLI1699,Casa e Decoração,Jogo de Panelas,73.11,5,2025-01-27,SC,Orgânico,entregue,5.0
PED104640,CLI1578,Beleza,Base Líquida,80.3,1,21/03/2025,PE,E-mail Marketing,Entregue,4.0
PED101910,CLI2947,Casa e Decoração,Almofada,102.02,1,2025-09-14,BA,Instagram Ads,Entregue,5.0
PED102485,CLI1982,Beleza,Perfume,70.79,2,20/01/2025,PR,Google Ads,Cancelado,5.0
PED100780,CLI1420,Casa e Decoração,Luminária LED,64.35,1,05/10/2025,BA,Instagram Ads,Entregue,5.0
PED100077,CLI1938,Beleza,Kit Skincare,40.21,2,02-03-2025,DF,Orgânico,Entregue,
PED101889,CLI2654,Casa e Decoração,Vaso Decorativo,65.78,1,28-04-2025,SC,,Entregue,3.0
PED104723,CLI2634,Eletrônicos,Smartwatch,158.73,2,2025-03-05,RJ,,Entregue,2.0
PED100673,CLI2495,Livros,Romance Best-seller,38.7,3,03-02-2025,BA,Indicação,Em transporte,
PED102203,CLI1574,Casa e Decoração,Vaso Decorativo,78.48,2,04/04/2025,MG,Instagram Ads,Entregue,4.0
PED100458,CLI2296,Esporte,Tênis de Corrida,100.7,3,2025-01-02,SC,Google Ads,Entregue,
PED102865,CLI1600,Esporte,Kit Halteres,94.51,1,13-01-2025,GO,,Entregue,4.0
PED100752,CLI1132,Casa e Decoração,Luminária LED,76.55,5,15-07-2025,RS,Instagram Ads,Entregue,5.0
PED100121,CLI2287,Casa e Decoração,Almofada,62.43,1,02/04/2025,SC,Indicação,Devolvido,5.0
PED103637,CLI1014,Beleza,Perfume,100.64,1,25-04-2025,RS,Indicação,entregue,3.0
PED100699,CLI2644,Moda,Camiseta Básica  ,99.19,2,2025-04-08,AM,Instagram Ads,Entregue,5.0
PED102924,CLI1665,Esporte,Garrafa Térmica,165.11,1,29-03-2025,PA,Orgânico,Em transporte,3.0
PED104534,CLI2050,Livros,Livro Técnico,73.74,5,2025-05-25,PA,Google Ads,Devolvido,
PED101492,CLI2724,Livros,Biografia,35.34,1,21/03/2025,SC,Google Ads,Entregue,4.0
PED101649,CLI2752,Moda,Bermuda,139.4,5,2025-07-18,PA,Google Ads,Entregue,
PED101948,CLI2390,Livros,Romance Best-seller,41.76,2,04-07-2025,SP,Google Ads,Em transporte,3.0
PED102086,CLI2425,Eletrônicos,Mouse Gamer,184.15,1,21-03-2025,GO,Orgânico,Devolvido,3.0
PED103365,CLI2169,Moda,Jaqueta Jeans,61.15,1,02/03/2025,PE,Google Ads,Em transporte,5.0
PED100031,CLI2308,Esporte,Colchonete Yoga,91.43,1,01-04-2025,PR,Instagram Ads,Entregue,2.0
PED102154,CLI1616,Beleza,Protetor Solar,55.13,1,10-02-2025,AM,Orgânico,entregue,2.0
PED102758,CLI1178,Livros,Quadrinhos,27.7,2,27-01-2025,MG,Google Ads,Entregue,5.0
PED100069,CLI1502,Livros,Quadrinhos,52.94,1,09-05-2025,SP,E-mail Marketing,Entregue,2.0
PED101449,CLI1185,Beleza,Base Líquida,56.2,1,18-03-2025,RJ,Instagram Ads,Entregue,4.0
PED103175,CLI2873,Eletrônicos,Carregador USB-C,150.28,1,23-08-2025,BA,Indicação,Entregue,3.0
PED103627,CLI2143,Beleza,Kit Skincare,47.45,1,05-04-2025,MG,,Em transporte,
PED103877,CLI1409,Livros,Livro de Autoajuda,48.57,1,11-04-2025,SP,Indicação,Em transporte,
PED103959,CLI2919,Beleza,Perfume,92.55,2,23-01-2025,PR,Indicação,ENTREGUE,4.0
PED104860,CLI1720,Esporte,Bicicleta Ergométrica,83.16,1,24/07/2025,PR,Orgânico,Devolvido,4.0
PED103221,CLI1826,Livros,Livro de Autoajuda,46.59,1,22-05-2025,BA,,Entregue,3.0
PED103146,CLI1306,Casa e Decoração,Tapete,107.78,1,2025-01-07,PR,Google Ads,entregue,4.0
PED101531,CLI1149,Casa e Decoração,Vaso Decorativo,45.78,2,2025-03-12,SP,Google Ads,Entregue,5.0
PED104501,CLI2405,Esporte,Tênis de Corrida,138.02,1,2025-03-23,AM,Instagram Ads,Entregue,5.0
PED102432,CLI1867,Esporte,Colchonete Yoga  ,120.55,1,2025-06-09,RJ,Instagram Ads,Entregue,
PED104361,CLI1025,Beleza,Protetor Solar,59.81,1,23-01-2025,CE,E-mail Marketing,Entregue,4.0
PED103574,CLI1580,Livros,Livro de Autoajuda,61.24,3,2025-02-23,GO,Instagram Ads,Em transporte,5.0
PED103182,CLI2013,Casa e Decoração,Luminária LED,109.26,3,2025-02-02,MG,Orgânico,Devolvido,5.0
PED101912,CLI1303,Esporte,Bicicleta Ergométrica,122.6,1,2025-04-04,MG,,Cancelado,5.0
PED100504,CLI1712,Eletrônicos,Mouse Gamer,136.1,3,2025-06-28,DF,Google Ads,Entregue,
PED100339,CLI2822,Livros,Romance Best-seller,57.99,2,18-02-2025,AM,Orgânico,entregue,4.0
PED103580,CLI2368,Moda,Boné,132.17,1,2025-04-05,MG,Orgânico,Entregue,4.0
PED104798,CLI1509,Moda,Bermuda,111.54,1,2025-06-28,SC,Orgânico,Entregue,
PED100798,CLI2037,Beleza,Base Líquida  ,67.88,1,01-08-2025,SP,Google Ads,Devolvido,5.0
PED104803,CLI2699,Livros,Quadrinhos,58.3,1,10-01-2025,MG,Instagram Ads,Entregue,5.0
PED104922,CLI1620,Eletrônicos,Carregador USB-C,161.54,1,26-02-2025,AM,E-mail Marketing,Entregue,5.0
PED100061,CLI1314,Eletrônicos,Caixa de Som,159.3,1,25-02-2025,RJ,Instagram Ads,Devolvido,5.0
PED101775,CLI1684,Esporte,Colchonete Yoga,108.41,5,18-02-2025,SP,Instagram Ads,Devolvido,
PED102845,CLI1159,Moda,Tênis Casual,50.8,1,08-10-2025,CE,Instagram Ads,Entregue,5.0
PED100830,CLI2622,Beleza,Base Líquida,38.86,2,28-02-2025,CE,Orgânico,Entregue,4.0
PED102460,CLI1042,Moda,Boné,131.0,1,18-08-2025,DF,Google Ads,Em transporte,5.0
PED104237,CLI2249,Livros,Livro Técnico,38.72,1,2025-07-13,AM,Instagram Ads,entregue,5.0
PED101567,CLI2691,Eletrônicos,Carregador USB-C  ,202.02,1,12-01-2025,SC,,Entregue,3.0
PED104289,CLI2034,Beleza,Kit Skincare,67.98,1,16-11-2025,RJ,Orgânico,Entregue,
PED104456,CLI1039,Casa e Decoração,Vaso Decorativo,42.92,1,2025-02-13,DF,,Entregue,4.0
PED102848,CLI2593,Casa e Decoração,Almofada,77.43,1,2025-07-26,RS,Google Ads,Cancelado,4.0
PED101689,CLI1442,Casa e Decoração,Jogo de Panelas,58.13,1,2025-05-02,RS,Google Ads,Cancelado,5.0
PED104153,CLI2006,Esporte,Bicicleta Ergométrica,126.54,2,2025-06-04,BA,Google Ads,Entregue,4.0
PED102986,CLI2417,Esporte,Kit Halteres,193.38,1,16/04/2025,RJ,,Cancelado,4.0
PED102419,CLI1526,Livros,Livro Técnico,44.83,1,05-08-2025,SC,Instagram Ads,Entregue,5.0
PED104454,CLI2992,Moda,Bermuda  ,75.87,1,02-03-2025,CE,Instagram Ads,Entregue,5.0
PED104835,CLI1942,Esporte,Tênis de Corrida,139.73,3,23-03-2025,GO,Instagram Ads,Entregue,5.0
PED101568,CLI2951,Moda,Tênis Casual,124.45,2,01-05-2025,RS,Instagram Ads,Cancelado,4.0
PED103965,CLI2552,Esporte,Kit Halteres,143.83,1,05-11-2025,PR,Instagram Ads,Entregue,4.0
PED102339,CLI1781,Casa e Decoração,Almofada,53.37,1,17-04-2025,RJ,Instagram Ads,ENTREGUE,5.0
PED102094,CLI1390,Moda,Bermuda,136.53,2,07-06-2025,MG,Instagram Ads,Entregue,5.0
PED102041,CLI1200,Eletrônicos,Smartwatch,102.34,1,2025-03-01,CE,Google Ads,Cancelado,
PED104373,CLI2028,Esporte,Garrafa Térmica  ,,1,06/04/2025,SC,Orgânico,Cancelado,
PED102200,CLI1199,Casa e Decoração,Jogo de Panelas  ,65.84,1,01/05/2025,RJ,,Entregue,5.0
PED102272,CLI1627,Moda,Bermuda,105.88,1,2025-02-23,CE,Google Ads,Cancelado,2.0
PED100381,CLI1880,Casa e Decoração,Jogo de Panelas,83.84,1,2025-01-17,MG,Orgânico,Devolvido,5.0
PED103864,CLI1610,Casa e Decoração,Almofada,87.04,2,06-02-2025,PE,E-mail Marketing,Em transporte,4.0
PED102412,CLI1457,Esporte,Bicicleta Ergométrica,109.86,2,03-01-2025,PA,Indicação,Entregue,
PED103912,CLI2711,Livros,Biografia,21.92,3,02/01/2025,CE,Google Ads,Entregue,5.0
PED101390,CLI1918,Moda,Jaqueta Jeans,101.31,1,12-01-2025,PE,,Entregue,3.0
PED104616,CLI1644,Esporte,Colchonete Yoga,87.73,3,22-07-2025,SP,Google Ads,Em transporte,5.0
PED103914,CLI1026,Esporte,Tênis de Corrida,112.75,1,02/04/2025,RS,E-mail Marketing,Entregue,4.0
PED101952,CLI2174,Beleza,Protetor Solar,64.52,1,17-10-2025,AM,Instagram Ads,Devolvido,
PED104162,CLI2118,Casa e Decoração,Jogo de Panelas,71.19,2,10-02-2025,BA,Orgânico,Entregue,
PED102915,CLI2402,Eletrônicos,Smartwatch,200.47,2,29-01-2025,PR,Orgânico,ENTREGUE,5.0
PED102342,CLI2085,Moda,Bermuda,67.01,1,12-01-2025,RS,,Entregue,5.0
PED104209,CLI1772,Beleza,Perfume,39.25,1,11-04-2025,DF,Indicação,entregue,3.0
PED100245,CLI2960,Eletrônicos,Carregador USB-C,127.1,2,27-07-2025,CE,E-mail Marketing,Entregue,
PED101439,CLI2975,Livros,Biografia,73.15,2,08/04/2025,DF,Instagram Ads,Em transporte,4.0
PED101022,CLI1330,Casa e Decoração,Luminária LED,97.22,5,13-03-2025,BA,Instagram Ads,Devolvido,
PED103233,CLI1996,Esporte,Garrafa Térmica,162.84,1,03-03-2025,PA,Google Ads,Entregue,4.0
PED100411,CLI2488,Beleza,Kit Skincare  ,94.15,1,28-05-2025,RJ,Instagram Ads,Em transporte,5.0
PED102261,CLI2014,Moda,Tênis Casual,110.39,1,2025-02-04,MG,Google Ads,Entregue,3.0
PED101062,CLI2809,Beleza,Base Líquida,45.08,2,23-07-2025,DF,Indicação,Entregue,5.0
PED104212,CLI1894,Eletrônicos,Smartwatch,176.76,2,20-11-2025,PA,Instagram Ads,Entregue,5.0
PED103837,CLI2426,Beleza,Base Líquida,31.83,1,06-02-2025,DF,Indicação,Entregue,5.0
PED104343,CLI1285,Eletrônicos,Mouse Gamer,181.31,1,27/02/2025,DF,Orgânico,Entregue,
PED103561,CLI1556,Beleza,Perfume,34.31,2,11/03/2025,BA,Orgânico,Em transporte,
PED100665,CLI2008,Esporte,Bicicleta Ergométrica,147.67,2,26/05/2025,SP,Instagram Ads,Entregue,3.0
PED102854,CLI2671,Beleza,Protetor Solar,37.04,5,03-02-2025,RS,Instagram Ads,Entregue,4.0
PED104767,CLI1800,Esporte,Kit Halteres,38.4,1,22-06-2025,PA,Instagram Ads,Em transporte,5.0
PED104188,CLI2553,Livros,Biografia,45.59,1,02-09-2025,PE,Instagram Ads,Entregue,
PED103370,CLI1796,Casa e Decoração,Tapete,78.65,1,25-03-2025,AM,Google Ads,Entregue,5.0
PED100114,CLI2855,Esporte,Colchonete Yoga,75.82,1,16-11-2025,RJ,Instagram Ads,Em transporte,5.0
PED103989,CLI2666,Livros,Livro Técnico,57.89,1,16-01-2025,SP,Orgânico,Entregue,5.0
PED102302,CLI2783,Moda,Camiseta Básica,107.79,1,2025-11-04,DF,,Entregue,3.0
PED102477,CLI2459,Esporte,Bicicleta Ergométrica,162.29,1,21-03-2025,SP,Instagram Ads,Devolvido,5.0
PED103250,CLI2941,Esporte,Kit Halteres,53.22,5,14-04-2025,CE,Orgânico,Em transporte,3.0
PED100118,CLI2069,Moda,Tênis Casual  ,111.22,2,2025-01-07,SP,Instagram Ads,Entregue,4.0
PED101981,CLI1889,Beleza,Perfume,79.59,2,23/03/2025,PE,E-mail Marketing,Devolvido,
PED102180,CLI1466,Casa e Decoração,Tapete,86.88,1,03/01/2025,RS,Instagram Ads,Devolvido,3.0
PED100162,CLI2713,Beleza,Kit Skincare,62.89,2,08-06-2025,AM,E-mail Marketing,Entregue,
PED100263,CLI2624,Beleza,Secador de Cabelo  ,37.82,1,28-03-2025,AM,Google Ads,Em transporte,3.0
PED104342,CLI1161,Livros,Quadrinhos,35.46,2,08-05-2025,MG,E-mail Marketing,Entregue,
PED100775,CLI1681,Esporte,Bicicleta Ergométrica,136.56,1,28-08-2025,MG,Orgânico,Devolvido,5.0
PED104647,CLI1881,Livros,Romance Best-seller,52.38,1,14-08-2025,CE,Instagram Ads,Entregue,
PED104473,CLI1428,Esporte,Garrafa Térmica,105.66,1,11-04-2025,PR,E-mail Marketing,Devolvido,5.0
PED100651,CLI2043,Beleza,Secador de Cabelo,47.2,1,2025-03-20,MG,Instagram Ads,Cancelado,4.0
PED103723,CLI2826,Esporte,Garrafa Térmica  ,75.71,1,31-05-2025,AM,Orgânico,Entregue,4.0
PED104621,CLI1860,Livros,Quadrinhos,41.89,1,09-01-2025,PE,E-mail Marketing,entregue,4.0
PED101170,CLI1861,Beleza,Kit Skincare,41.74,5,01-03-2025,PA,E-mail Marketing,Cancelado,4.0
PED104715,CLI2596,Casa e Decoração,Tapete,87.75,5,2025-03-29,MG,Orgânico,Entregue,5.0
PED103011,CLI2733,Beleza,Kit Skincare,104.84,1,08-02-2025,PR,Google Ads,Entregue,
PED101592,CLI2992,Livros,Livro Técnico,51.88,1,12-10-2025,SP,Orgânico,Devolvido,5.0
PED103874,CLI2978,Esporte,Tênis de Corrida,196.65,1,24-02-2025,RJ,Google Ads,entregue,2.0
PED102142,CLI2490,Eletrônicos,Fone Bluetooth,90.79,1,2025-02-10,MG,E-mail Marketing,Devolvido,5.0
PED101368,CLI2737,Moda,Jaqueta Jeans,76.21,2,04/05/2025,SP,Google Ads,Em transporte,3.0
PED100897,CLI1172,Eletrônicos,Mouse Gamer,147.81,1,17-05-2025,SP,Instagram Ads,Devolvido,5.0
PED100928,CLI1444,Moda,Jaqueta Jeans,110.11,1,14-03-2025,DF,Indicação,Em transporte,5.0
PED100014,CLI2733,Eletrônicos,Carregador USB-C,120.34,1,2025-02-01,AM,Google Ads,Entregue,5.0
PED102548,CLI1146,Casa e Decoração,Luminária LED,18.76,1,2025-02-25,SC,Instagram Ads,Entregue,5.0
PED100967,CLI1005,Livros,Livro de Autoajuda  ,24.69,2,17-03-2025,AM,,Entregue,4.0
PED101106,CLI2175,Livros,Livro Técnico,35.95,1,19-10-2025,SP,Indicação,entregue,5.0
PED104698,CLI1875,Moda,Camiseta Básica,116.49,1,19-08-2025,RJ,Orgânico,Entregue,5.0
PED104336,CLI1733,Livros,Quadrinhos,60.72,1,2025-04-01,PE,Indicação,Cancelado,4.0
PED103968,CLI2514,Casa e Decoração,Tapete,33.46,1,25-07-2025,BA,Google Ads,Entregue,4.0
PED101254,CLI1423,Moda,Boné,88.87,1,12-01-2025,CE,,entregue,1.0
PED102648,CLI2709,Casa e Decoração,Tapete,94.21,1,28-05-2025,AM,E-mail Marketing,Entregue,5.0
PED102923,CLI2064,Eletrônicos,Caixa de Som,91.28,3,04/01/2025,SP,Instagram Ads,Entregue,5.0
PED104264,CLI2888,Esporte,Bicicleta Ergométrica,99.76,5,26-05-2025,SC,Google Ads,Entregue,5.0
PED102308,CLI1976,Eletrônicos,Caixa de Som,222.31,2,15-06-2025,PE,Orgânico,Entregue,4.0
PED101639,CLI1410,Moda,Camiseta Básica,97.5,2,07-08-2025,PE,Orgânico,Devolvido,
PED101133,CLI1966,Eletrônicos,Mouse Gamer,154.65,3,2025-01-13,AM,Instagram Ads,Em transporte,5.0
PED104787,CLI2234,Casa e Decoração,Almofada,69.46,1,01-01-2025,MG,Orgânico,Entregue,5.0
PED103519,CLI1363,Esporte,Garrafa Térmica,156.61,2,17/02/2025,CE,Orgânico,Cancelado,3.0
PED101878,CLI1461,Livros,Livro Técnico,52.16,1,28-09-2025,AM,E-mail Marketing,entregue,
PED100271,CLI2170,Livros,Livro Técnico,67.8,2,2025-12-30,CE,Instagram Ads,entregue,2.0
PED101473,CLI1599,Livros,Quadrinhos,37.85,1,20/01/2025,SC,Google Ads,Entregue,2.0
PED101547,CLI1154,Beleza,Secador de Cabelo,68.28,1,08-01-2025,PA,,Entregue,5.0
PED104310,CLI1411,Casa e Decoração,Almofada,81.07,1,19-03-2025,RS,,Devolvido,5.0
PED104771,CLI1732,Livros,Livro Técnico,58.79,1,17-03-2025,PA,Orgânico,entregue,5.0
PED104440,CLI1721,Esporte,Colchonete Yoga,188.37,2,06-01-2025,CE,,Entregue,4.0
PED100838,CLI1620,Beleza,Secador de Cabelo,32.79,1,2025-03-10,AM,,Devolvido,3.0
PED102195,CLI2833,Eletrônicos,Mouse Gamer,144.24,1,2025-11-19,PR,Orgânico,entregue,4.0
PED101835,CLI1506,Livros,Livro Técnico,36.18,1,26-10-2025,RS,Orgânico,Em transporte,5.0
PED100412,CLI2467,Livros,Romance Best-seller,59.93,1,13/03/2025,AM,Instagram Ads,Entregue,2.0
PED101712,CLI2054,Moda,Tênis Casual,94.65,1,2025-04-26,PA,Orgânico,Entregue,3.0
PED104438,CLI1091,Livros,Romance Best-seller,57.2,2,2025-06-30,SP,Orgânico,Entregue,5.0
PED102795,CLI2538,Beleza,Kit Skincare,57.84,1,2025-03-09,DF,Google Ads,Entregue,5.0
PED102221,CLI1199,Esporte,Bicicleta Ergométrica,158.25,1,08-04-2025,SP,E-mail Marketing,Entregue,5.0
PED100377,CLI1988,Eletrônicos,Caixa de Som,184.92,1,08-01-2025,RS,Orgânico,Devolvido,2.0
PED101491,CLI1322,Moda,Jaqueta Jeans,149.0,1,21-05-2025,MG,,Entregue,4.0
PED100738,CLI2884,Casa e Decoração,Vaso Decorativo,44.38,1,06-03-2025,AM,Instagram Ads,Entregue,5.0
PED103377,CLI2285,Casa e Decoração,Jogo de Panelas,77.79,1,27/03/2025,PR,Orgânico,Entregue,5.0
PED103615,CLI2376,Beleza,Base Líquida,97.33,3,27/02/2025,RS,Google Ads,Entregue,5.0
PED104714,CLI2132,Livros,Biografia,53.08,2,2025-06-13,DF,E-mail Marketing,Entregue,5.0
PED100052,CLI2727,Livros,Quadrinhos,31.22,1,21-08-2025,MG,,Entregue,4.0
PED104114,CLI2357,Livros,Romance Best-seller,61.94,2,18/01/2025,PR,Orgânico,Cancelado,5.0
PED102269,CLI2836,Esporte,Colchonete Yoga,146.64,5,2025-06-14,GO,Instagram Ads,entregue,4.0
PED103094,CLI1558,Eletrônicos,Mouse Gamer,186.77,1,25-03-2025,BA,Instagram Ads,Cancelado,5.0
PED101389,CLI1000,Moda,Jaqueta Jeans,86.92,1,2025-01-02,PA,Google Ads,Entregue,5.0
PED103188,CLI1761,Esporte,Garrafa Térmica,111.67,1,31-01-2025,RJ,Google Ads,Entregue,
PED103478,CLI2817,Casa e Decoração,Jogo de Panelas,83.72,2,2025-11-01,PE,Google Ads,Entregue,4.0
PED103433,CLI2995,Moda,Jaqueta Jeans,78.94,2,21-10-2025,BA,E-mail Marketing,entregue,3.0
PED104191,CLI1664,Esporte,Kit Halteres,186.6,1,05-04-2025,DF,Orgânico,Entregue,5.0
PED102309,CLI1290,Eletrônicos,Fone Bluetooth,125.46,2,2025-01-05,PR,Orgânico,entregue,4.0
PED103222,CLI1214,Moda,Jaqueta Jeans,127.6,1,21-01-2025,CE,Orgânico,ENTREGUE,3.0
PED102590,CLI1149,Eletrônicos,Carregador USB-C,174.24,1,04-02-2025,GO,,entregue,3.0
PED101632,CLI2713,Moda,Bermuda,66.16,1,2025-01-21,BA,Orgânico,Entregue,4.0
PED104275,CLI1457,Eletrônicos,Mouse Gamer,146.69,3,28-01-2025,PR,Orgânico,Em transporte,5.0
PED103174,CLI2267,Beleza,Protetor Solar,71.56,1,23-09-2025,AM,Orgânico,Cancelado,5.0
PED102976,CLI1840,Livros,Livro de Autoajuda,32.35,1,07-03-2025,GO,Instagram Ads,Entregue,5.0
PED104280,CLI2901,Moda,Tênis Casual,73.47,1,08-12-2025,CE,Instagram Ads,Entregue,5.0
PED100467,CLI1122,Casa e Decoração,Jogo de Panelas,51.66,3,2025-04-30,RJ,Google Ads,entregue,4.0
PED104888,CLI2070,Beleza,Base Líquida,69.86,1,05-04-2025,PR,Orgânico,entregue,5.0
PED100903,CLI1013,Casa e Decoração,Jogo de Panelas,74.54,1,2025-03-30,CE,,ENTREGUE,4.0
PED104864,CLI2082,Beleza,Secador de Cabelo,54.68,5,07-05-2025,RJ,Google Ads,Entregue,2.0
PED100071,CLI2545,Eletrônicos,Fone Bluetooth,115.58,2,07/09/2025,BA,Orgânico,Entregue,5.0
PED103217,CLI1784,Beleza,Secador de Cabelo,108.74,1,24-05-2025,BA,Orgânico,Entregue,5.0
PED101898,CLI2731,Beleza,Protetor Solar,72.13,3,18-11-2025,RS,Google Ads,Devolvido,4.0
PED103995,CLI2878,Casa e Decoração,Jogo de Panelas,72.19,1,12-02-2025,GO,,Entregue,4.0
PED101207,CLI2253,Beleza,Kit Skincare,76.64,2,2025-07-16,PA,Google Ads,Entregue,4.0
PED102077,CLI2232,Esporte,Tênis de Corrida,110.59,2,2025-11-09,DF,Orgânico,entregue,5.0
PED101590,CLI1736,Livros,Romance Best-seller,57.31,1,18-03-2025,SC,Instagram Ads,Entregue,
PED102844,CLI1013,Moda,Boné,112.55,2,2025-01-02,AM,E-mail Marketing,Entregue,2.0
PED102205,CLI1266,Beleza,Kit Skincare,34.28,5,11-04-2025,PE,,entregue,1.0
PED102980,CLI2630,Esporte,Bicicleta Ergométrica  ,145.32,1,04-02-2025,CE,Orgânico,Em transporte,4.0
PED100658,CLI2302,Moda,Camiseta Básica,117.82,2,25-01-2025,SC,,Entregue,4.0
PED100063,CLI1503,Livros,Livro de Autoajuda,38.42,1,18/02/2025,RS,Google Ads,Cancelado,5.0
PED101838,CLI2487,Esporte,Bicicleta Ergométrica,104.36,1,25-04-2025,PR,Google Ads,Entregue,4.0
PED104000,CLI1568,Moda,Tênis Casual,117.62,1,13-04-2025,DF,Orgânico,Entregue,3.0
PED103036,CLI2160,Eletrônicos,Caixa de Som,160.63,1,23-01-2025,SC,Instagram Ads,Entregue,4.0
PED100454,CLI1286,Livros,Biografia,61.16,1,27-01-2025,MG,E-mail Marketing,Em transporte,2.0
PED100402,CLI1941,Casa e Decoração,Luminária LED,42.15,1,28-01-2025,SP,Orgânico,Cancelado,5.0
PED101472,CLI2171,Moda,Camiseta Básica,104.83,1,09-02-2025,MG,Instagram Ads,Entregue,4.0
